drug1,drug2,label
339,1030,75
189,438,9
456,542,49
210,151,9
520,497,49
1258,275,70
60,783,3
86,114,60
745,386,47
989,940,49
896,1298,70
800,251,47
76,269,4
870,810,49
358,639,37
628,638,16
73,1090,4
1100,1356,73
411,963,49
873,1440,27
901,1077,70
66,1473,75
565,625,49
440,912,15
434,180,73
872,818,49
635,596,49
810,44,49
647,546,49
73,1222,4
496,503,49
172,313,49
771,234,72
569,535,49
1332,1513,70
127,241,47
1133,1603,75
427,893,37
495,572,49
472,546,49
133,1300,70
37,235,47
523,1343,16
445,980,49
1466,906,66
840,852,25
739,321,47
490,378,47
122,1256,73
781,1361,74
1109,730,73
605,503,49
427,919,73
204,1169,47
1082,437,60
273,253,47
716,220,20
1582,271,73
430,369,60
327,775,57
1105,271,47
187,728,49
694,334,47
570,325,60
97,290,47
711,603,33
176,614,64
722,1060,75
1274,909,49
472,561,49
306,187,49
833,775,24
394,1262,49
706,41,20
1124,99,47
301,603,73
343,280,33
958,229,49
117,160,6
453,520,16
598,607,49
719,738,20
253,987,73
641,559,49
201,1023,47
616,539,49
1157,310,47
878,162,70
326,216,70
140,820,49
41,375,47
198,974,49
570,256,49
760,775,40
722,412,33
902,795,49
90,147,75
804,1071,73
40,547,49
329,238,47
948,854,49
1179,367,47
1120,280,47
431,1089,83
689,331,47
58,453,49
722,1139,75
173,507,73
555,475,49
180,175,47
165,430,60
890,1470,27
1121,240,47
513,251,47
255,142,47
761,775,40
891,890,49
627,611,49
1138,1336,73
279,961,49
701,738,20
969,295,47
567,503,49
866,1666,70
817,1157,73
536,609,49
736,203,70
92,1191,4
325,865,37
626,477,49
229,1082,10
896,161,49
544,541,49
262,1185,11
777,890,72
1603,1362,75
120,1436,6
608,253,47
376,724,73
291,251,47
1115,182,47
138,880,49
937,986,49
335,84,73
996,203,70
1221,277,47
505,583,49
1203,236,47
612,507,49
629,524,49
688,127,47
443,181,49
327,731,57
1030,1014,34
974,213,49
851,521,61
821,668,49
892,910,49
1031,375,54
1480,178,73
471,594,49
81,957,75
331,382,47
718,213,49
393,1262,49
840,182,71
180,618,49
1033,1237,73
238,321,49
821,208,73
189,310,47
1147,352,47
722,248,75
612,460,49
73,867,4
472,645,49
116,154,6
212,182,9
389,70,67
1213,722,73
522,172,49
1297,948,70
499,573,49
686,1290,73
172,99,47
774,355,47
472,298,73
843,955,60
1197,653,77
77,1140,75
763,900,72
465,353,73
472,533,49
910,1185,47
1183,895,49
151,815,49
556,614,49
636,256,49
349,247,47
175,660,20
616,271,33
110,1190,60
686,771,49
699,733,20
835,771,24
715,736,20
918,116,73
474,932,73
676,1547,75
453,526,16
317,209,47
466,312,47
614,914,47
307,1578,49
693,594,49
564,978,60
898,871,49
571,121,73
476,285,47
477,552,49
496,593,49
529,313,47
83,617,4
491,678,49
893,912,49
788,223,70
954,154,37
454,100,82
878,884,49
568,511,49
1172,247,47
266,1089,83
1254,1110,49
880,874,49
632,655,16
445,481,16
996,43,73
580,351,47
603,175,47
217,570,49
633,522,49
429,1127,49
1068,887,49
894,1438,27
525,473,49
1049,23,47
504,541,49
553,869,73
856,997,47
629,446,49
1135,358,47
72,277,47
1095,825,45
1155,289,47
335,306,49
687,1339,49
1133,1123,73
86,331,49
159,798,49
1268,499,49
677,1366,49
58,253,47
971,653,77
1225,327,73
1122,99,47
996,437,49
67,1133,75
1047,352,49
263,775,75
633,242,20
1128,299,47
40,646,49
1485,1147,73
434,342,73
717,738,20
528,1343,16
248,295,73
85,284,4
551,592,49
302,563,16
346,272,75
989,183,49
519,546,49
327,247,47
1107,331,47
443,176,49
1381,730,73
357,352,20
586,278,73
705,191,20
113,23,47
646,635,49
538,639,49
947,1178,49
102,727,60
122,469,73
1579,937,83
556,312,20
857,161,73
56,233,73
474,652,49
1381,660,73
208,781,70
1340,831,75
181,469,49
898,793,49
363,1121,75
451,352,47
1128,227,47
857,856,54
375,298,47
510,432,49
94,580,49
549,235,47
527,609,49
867,257,47
492,198,49
901,747,70
229,846,10
587,293,49
335,1005,47
989,537,49
157,258,47
88,406,73
508,534,49
314,348,47
905,363,49
139,877,6
206,1431,9
834,769,24
359,386,47
81,1235,4
646,553,49
543,641,49
239,1081,32
94,334,47
696,247,20
1136,1115,47
1069,980,60
71,767,75
991,892,49
91,917,49
538,264,47
105,1277,5
672,603,49
858,280,47
313,1421,47
646,573,49
10,890,49
304,1462,73
1173,98,47
73,46,4
1286,504,49
1233,1023,47
439,909,37
485,520,49
36,765,40
214,949,47
490,529,49
539,625,49
1069,507,60
708,353,73
737,246,47
300,187,49
472,249,73
495,485,49
818,54,49
511,494,49
493,536,49
239,623,49
147,274,73
77,489,49
474,444,49
171,917,49
1254,173,49
111,60,67
553,578,49
217,1438,9
239,276,47
572,643,16
842,427,25
681,718,19
522,657,49
911,799,49
1112,227,47
998,236,73
1114,335,47
783,377,49
187,1131,49
446,320,47
189,1164,9
802,1439,70
454,497,16
1018,414,73
268,1513,70
610,268,47
1205,369,47
878,610,49
496,585,49
904,150,70
865,456,49
357,1007,73
198,386,47
243,1236,75
766,857,58
1244,1016,75
85,1049,47
689,250,73
914,854,70
115,1311,49
109,307,47
1368,440,49
1281,647,49
112,153,6
168,140,49
844,152,37
972,914,49
1000,285,75
778,138,72
95,988,4
317,290,47
956,938,49
1466,872,66
430,898,37
424,1249,49
1044,1065,73
801,257,73
105,1106,60
727,969,49
647,163,49
103,911,37
633,977,49
580,335,47
1217,356,47
919,638,49
1157,1163,70
509,465,49
431,292,47
1210,354,47
1051,414,47
849,563,37
444,267,49
450,484,16
42,653,49
543,496,49
109,1222,37
884,833,49
161,160,53
185,1346,49
211,402,9
858,872,37
303,327,47
507,235,47
334,1185,11
859,785,49
1352,979,86
851,69,72
572,724,54
769,862,72
1174,730,73
316,250,47
1282,539,76
1332,737,73
279,194,47
179,1519,76
120,892,6
410,104,49
457,618,49
623,850,69
812,44,49
363,1164,74
588,492,49
69,812,3
996,11,73
1014,353,73
1090,999,47
774,46,47
362,808,49
339,782,75
509,598,49
47,530,21
512,1289,85
159,828,49
138,830,49
480,1336,73
458,623,49
597,268,47
727,432,60
657,749,17
1419,345,67
905,1310,73
744,299,47
597,748,20
1221,1652,47
914,1310,73
117,1462,73
460,549,49
1126,356,47
300,708,20
840,307,37
203,148,9
985,846,60
881,806,49
1030,227,47
202,140,9
689,1464,64
109,931,49
128,910,6
714,726,20
1353,882,70
1188,241,47
586,479,49
918,183,49
765,888,72
170,758,49
938,259,47
1245,235,47
1480,1253,70
730,1256,49
961,859,49
268,660,20
697,236,73
973,240,47
1214,332,47
79,192,4
143,774,47
489,594,49
527,306,49
329,843,49
500,293,49
612,474,49
186,553,49
888,356,47
85,621,49
77,477,49
755,885,72
425,332,47
731,1145,73
917,272,73
284,673,73
570,482,49
1343,311,70
18,41,2
1284,100,70
929,976,49
218,1587,25
561,235,47
300,1023,47
438,866,37
444,229,16
280,227,47
329,306,20
1602,1144,75
1433,1123,73
31,1131,2
1232,325,47
164,1617,53
432,869,37
977,402,37
615,539,49
301,1188,73
1284,1467,75
306,182,49
729,194,70
926,496,49
883,693,75
658,969,49
1174,964,47
94,938,60
304,986,47
523,480,49
1147,999,47
463,475,16
993,910,49
357,539,49
239,571,49
109,982,49
226,433,10
123,1356,73
519,607,49
1230,256,47
877,822,49
1381,1462,73
1088,985,60
301,117,73
583,50,49
825,629,61
149,805,49
352,208,73
780,259,47
652,638,16
427,284,47
1039,744,34
180,953,60
613,1226,16
1147,238,47
74,334,47
893,722,73
981,433,49
720,685,20
991,506,49
1018,127,47
646,590,49
334,56,75
684,992,73
681,1256,49
970,99,73
1481,139,70
339,998,75
560,477,49
472,287,47
186,110,60
884,791,49
1045,744,34
857,865,73
364,375,47
227,852,10
1131,242,47
1216,298,47
402,1242,70
55,1650,39
1150,82,47
81,456,4
634,19,49
970,949,49
700,226,20
942,1185,47
1408,808,73
217,119,73
469,480,49
802,276,75
1399,1256,49
179,613,61
553,992,73
924,571,30
1257,1336,47
1226,194,73
710,698,20
605,619,49
630,256,49
1046,329,47
172,554,73
802,261,73
487,919,49
1101,1361,49
1225,456,73
979,43,73
793,1470,49
561,535,49
465,329,47
866,588,47
1003,25,49
1080,1192,37
681,803,49
426,1192,37
549,312,49
1011,352,49
79,813,75
11,27,2
104,992,49
457,916,49
901,1435,27
62,1408,75
718,660,20
256,235,47
886,1362,27
1134,98,47
229,853,10
1420,3,73
964,103,49
87,500,49
171,19,8
584,725,49
109,984,60
861,880,49
42,233,47
88,171,75
545,473,49
989,496,49
471,587,49
489,562,49
251,653,77
18,453,49
558,1237,73
868,894,49
272,1240,75
591,516,49
767,159,72
1192,246,47
90,250,73
184,229,49
943,853,49
724,815,78
76,485,4
327,480,49
1145,298,73
304,424,73
73,448,16
825,597,61
637,1402,73
883,1138,75
529,1130,73
1235,175,47
465,433,25
723,747,20
645,604,49
154,802,49
83,424,73
690,634,47
257,241,47
339,474,75
40,27,49
980,335,55
329,1254,49
837,944,83
72,1139,4
1568,1310,73
192,361,9
981,889,49
689,280,47
633,374,73
334,843,60
481,514,49
1223,1057,75
878,897,49
778,913,72
209,856,60
477,598,49
187,613,49
969,1402,73
226,298,73
1099,1402,73
130,132,6
75,1198,4
445,382,47
123,148,6
466,289,47
958,279,47
732,233,73
127,182,47
1197,354,47
936,433,49
465,855,49
243,564,75
481,917,49
1049,298,47
1115,1440,47
996,1089,60
617,475,49
439,951,49
950,1075,60
567,614,49
195,1452,9
1451,715,73
1408,841,73
238,176,49
1172,1364,73
172,980,60
570,306,49
73,1227,73
939,564,49
538,337,49
814,786,73
475,131,73
704,226,20
80,618,4
966,361,30
881,979,70
457,21,16
899,821,49
310,1237,73
434,373,47
722,1182,75
1408,1171,73
797,1456,49
165,1082,60
880,799,49
1086,949,60
881,821,49
1158,127,47
538,1587,25
910,788,49
633,209,73
950,848,60
443,583,49
431,743,14
1225,495,73
1110,684,73
504,461,49
1107,246,47
176,1172,64
171,494,8
481,551,49
122,156,6
327,171,49
295,257,73
894,154,49
1381,949,73
82,780,4
853,488,47
52,59,49
672,1659,49
166,834,49
989,948,49
117,862,6
371,251,47
750,957,21
556,503,49
11,560,49
700,346,47
468,585,49
528,747,49
433,432,60
187,849,60
1065,247,73
150,163,49
440,1150,15
1445,233,73
980,35,73
325,874,37
448,574,16
1582,56,73
904,747,70
803,257,73
564,307,37
253,190,73
82,803,75
956,983,49
687,949,49
428,331,47
290,376,20
446,556,49
394,530,49
243,606,75
746,996,49
893,295,47
236,299,77
873,1362,27
424,882,49
605,1343,16
90,1161,75
578,592,49
243,259,75
873,262,49
1168,336,73
1165,99,47
1104,269,47
198,931,49
795,1148,73
1223,175,75
553,563,35
176,613,49
1093,312,47
26,348,47
690,374,47
1219,1402,73
1318,1277,49
39,617,49
803,290,73
1089,1072,60
503,73,75
439,891,37
80,1057,4
743,348,47
890,822,49
172,362,47
977,843,60
901,815,49
918,298,73
558,229,16
115,876,57
704,334,20
949,213,49
1099,982,47
722,1001,33
1044,312,47
1583,1408,73
196,391,9
227,937,10
688,236,49
124,900,6
1225,613,73
902,886,49
534,511,49
220,194,9
23,181,2
66,792,3
617,456,49
159,529,16
497,353,73
526,274,47
815,666,49
993,883,49
1215,274,47
88,957,73
3,900,49
1291,216,70
728,802,83
836,430,25
764,874,72
661,554,73
80,358,4
86,265,70
427,985,60
120,256,6
455,644,49
1133,673,73
537,465,49
1161,348,47
873,861,49
109,885,37
355,584,49
123,1473,6
302,996,49
538,85,49
1210,327,57
469,461,49
329,374,47
989,986,49
154,781,49
262,1005,47
54,769,40
862,880,49
1099,267,47
605,321,37
525,378,47
803,1400,73
465,501,49
138,1656,49
543,542,49
938,253,47
645,274,47
15,512,85
600,451,49
815,747,83
90,1104,75
909,996,70
532,273,49
361,742,85
527,502,49
1254,143,70
1408,50,73
259,261,47
566,470,49
948,980,49
154,790,49
1306,1409,49
512,1277,85
77,903,4
866,722,73
253,191,73
258,1402,73
822,1483,74
3,799,49
825,622,61
1016,1592,73
86,429,60
273,249,75
605,136,70
495,855,54
454,630,16
947,335,47
665,44,70
214,298,73
209,1073,60
942,970,49
1578,686,71
881,1435,27
1212,259,47
914,1074,70
44,929,54
571,1282,84
251,246,47
110,829,60
772,151,72
556,466,49
1077,223,70
687,432,25
352,513,49
320,391,20
533,452,49
273,227,47
166,1656,49
183,1288,49
85,995,60
1013,274,47
466,283,47
309,299,47
944,37,73
664,433,54
674,13,70
916,1276,64
243,456,75
71,772,75
580,482,49
159,241,47
556,829,18
330,343,73
67,792,3
801,1240,73
447,618,16
1481,116,70
439,313,47
603,226,20
921,1421,49
884,944,70
991,727,60
714,971,49
1199,242,47
79,1191,4
1246,1237,73
77,579,4
75,1176,4
293,917,49
741,565,75
1197,295,47
1034,175,47
81,854,30
113,235,6
34,600,49
523,103,49
470,284,49
774,256,47
81,82,4
450,534,16
143,140,49
1242,76,75
243,793,75
588,557,49
65,834,75
1091,436,60
1129,246,47
899,1085,70
1548,739,73
969,247,47
378,143,47
699,1184,20
733,194,70
478,19,49
724,790,78
884,801,49
190,99,47
508,522,49
687,482,49
851,640,61
268,295,47
706,220,20
564,435,25
472,337,49
816,267,73
362,363,49
179,622,61
660,168,70
681,109,19
602,456,49
207,1456,9
1095,916,45
14,629,36
645,588,49
988,356,49
488,21,16
568,253,47
343,357,20
772,861,72
1102,287,73
187,567,49
234,338,47
1411,1283,82
718,872,37
179,475,23
92,1313,4
330,576,20
714,844,49
955,538,49
916,253,47
123,865,6
620,569,49
82,1016,75
158,1656,49
519,1081,32
362,916,53
779,1263,73
524,249,47
1136,634,47
108,434,60
159,885,49
1075,1071,60
622,646,49
541,1178,47
524,541,49
808,277,47
870,1452,27
302,471,16
1408,1483,73
705,735,20
442,313,73
999,310,47
206,1640,9
567,284,47
942,658,49
647,261,73
836,529,37
171,306,8
313,1033,73
1153,356,47
581,603,49
814,672,49
568,498,49
1133,364,73
661,284,47
1129,84,73
447,917,49
339,965,75
95,534,49
1489,141,70
166,342,73
239,264,20
279,990,49
915,891,49
931,354,47
81,1046,4
106,189,73
560,542,49
202,1164,9
80,965,4
256,594,49
77,559,49
670,55,70
207,253,47
1422,261,73
1182,334,73
81,1255,4
850,919,37
385,84,73
662,34,70
140,808,49
463,523,16
91,485,49
1074,846,60
172,638,49
202,1295,47
868,138,49
921,809,49
180,1023,47
305,751,75
971,855,49
1168,208,73
175,312,20
75,1094,4
235,342,73
211,844,9
150,724,73
1346,940,49
791,747,83
1121,267,47
463,540,16
686,310,49
1313,242,73
48,337,49
774,233,73
468,264,47
583,59,49
891,810,49
540,557,49
991,150,60
823,1519,76
378,1451,75
964,1085,60
571,362,47
116,285,47
269,1356,73
123,863,6
563,522,49
795,1164,74
153,375,6
550,998,73
794,271,47
629,518,49
1415,66,67
569,438,60
1400,1134,70
563,359,47
188,843,60
80,950,60
187,742,49
569,1081,32
123,715,6
1356,99,73
146,390,47
464,21,16
301,944,49
336,235,47
80,209,73
523,301,49
1463,937,60
486,935,49
525,271,47
220,200,70
530,603,49
243,113,75
190,149,9
1582,495,73
868,175,47
416,876,49
705,355,20
456,665,49
1221,272,47
682,582,49
449,568,16
561,97,82
417,973,49
731,730,73
550,601,49
1149,304,47
1264,264,73
181,1253,49
120,884,6
537,571,49
1225,686,73
839,1087,60
471,267,47
564,429,25
1033,233,47
80,410,60
454,322,47
758,148,72
646,644,49
94,940,60
824,66,72
581,96,49
606,649,49
447,652,16
117,10,6
456,487,49
1306,1077,72
1199,1237,73
821,276,75
1255,1462,73
433,380,60
402,161,49
531,239,47
1169,261,47
755,881,72
1013,256,47
80,938,4
565,977,49
88,988,75
927,959,49
306,980,49
513,1421,47
684,1022,49
448,460,16
91,498,49
183,567,49
629,182,49
788,1483,74
1301,1272,49
931,240,73
457,361,47
429,854,49
378,1000,75
817,1431,49
352,582,70
454,201,47
390,127,47
465,624,49
681,290,47
567,1657,49
1152,252,47
107,1304,5
90,1083,60
910,900,49
56,26,20
306,438,49
250,233,73
85,852,60
601,529,49
37,578,16
705,98,47
982,10,49
517,511,49
206,1462,73
928,894,49
677,823,75
433,10,37
892,1074,70
1268,604,49
1128,1121,47
91,110,60
3,166,49
302,960,49
897,1470,27
917,959,85
553,964,73
307,1353,49
866,1298,70
918,180,49
1482,807,70
1006,252,47
888,798,49
660,27,70
227,450,47
716,359,20
515,252,47
938,290,47
902,1362,27
1125,320,47
894,170,29
901,833,49
1138,348,47
87,163,49
605,742,20
992,1416,49
203,715,9
543,511,49
433,881,37
953,1091,60
490,848,49
639,337,16
485,200,75
575,480,49
424,1675,70
243,506,75
957,976,49
107,849,60
625,1100,47
522,571,49
73,624,49
1338,999,73
911,891,49
483,461,49
87,947,60
906,812,49
741,476,75
371,285,47
980,961,60
904,944,70
472,1295,47
841,195,70
585,227,47
797,1237,73
467,86,49
83,454,4
241,337,47
1125,389,47
489,331,49
1294,370,70
1224,295,47
612,19,49
355,575,49
853,597,49
827,1533,76
627,285,47
453,960,49
83,309,4
1115,285,47
26,336,47
198,188,9
438,610,37
1168,1110,73
575,601,49
548,361,49
855,877,37
914,908,49
1463,230,60
618,1343,16
855,915,37
25,47,49
507,110,49
174,1288,49
683,448,49
579,983,32
376,655,16
321,340,47
259,975,49
1433,984,73
686,1462,73
495,163,49
1075,369,60
1102,508,47
568,725,49
1220,274,47
686,431,25
108,290,73
582,528,49
427,46,47
159,507,16
684,707,49
445,74,16
539,92,73
621,561,49
719,163,20
1074,965,60
159,799,49
775,876,72
107,1318,5
1173,253,47
510,919,49
741,495,75
725,551,49
463,587,16
1007,550,73
1167,367,47
104,1402,73
697,707,20
739,84,73
1207,259,47
302,553,16
329,1295,47
111,115,70
874,1676,70
582,179,27
565,572,49
1048,204,70
313,247,47
1408,1310,73
555,359,47
219,434,9
1101,507,49
446,353,73
429,899,37
567,485,49
599,94,49
454,483,16
528,331,49
1174,209,47
140,456,49
242,277,20
334,1087,60
904,1438,27
450,560,16
112,1263,75
846,306,37
210,1164,9
657,211,70
1082,343,47
792,47,22
436,1412,54
1330,358,71
1046,653,77
790,980,83
687,1158,49
121,1240,75
86,985,60
877,127,47
191,246,47
888,964,47
432,874,37
610,880,49
782,247,73
252,984,49
30,623,49
889,854,70
239,517,49
1191,189,70
669,57,70
1193,351,73
301,264,73
472,587,49
512,824,85
567,555,49
72,475,4
616,1223,20
878,785,49
507,516,49
898,170,29
798,659,83
1308,683,71
1035,1356,73
417,252,73
1168,236,73
506,725,49
1245,327,47
864,795,49
362,1470,27
102,963,60
640,631,49
774,240,73
79,855,60
1155,56,47
239,685,20
431,253,47
802,1438,49
858,115,37
73,1098,4
600,569,49
1582,358,73
907,789,49
355,616,49
1223,117,75
916,730,73
154,890,49
556,517,49
81,1158,4
302,986,47
714,464,20
730,69,67
192,429,9
665,922,54
88,1336,73
72,253,4
1370,959,49
1167,1062,47
445,312,49
1235,236,47
1282,1286,71
51,59,49
863,362,49
113,914,6
179,289,47
434,904,37
526,236,47
165,927,60
762,82,47
206,415,47
357,277,20
561,1027,47
509,284,49
811,704,49
672,53,70
151,1411,75
464,497,49
1548,957,73
76,731,75
113,886,6
115,832,49
722,385,75
157,1049,47
1119,233,47
385,951,49
301,954,49
627,580,49
685,589,70
1082,127,47
452,321,49
862,914,49
449,389,47
1219,1053,73
995,951,49
528,591,49
80,1106,4
512,1226,16
80,197,4
1022,255,47
489,484,49
464,511,49
278,80,75
856,154,37
482,293,49
76,1125,4
362,715,27
123,358,47
1582,1020,73
316,354,47
576,249,75
1073,327,47
86,561,4
553,580,49
694,496,49
1221,175,47
410,565,49
160,953,60
1306,949,70
277,369,47
75,1130,75
467,565,49
990,213,49
136,1640,9
814,1457,70
355,534,49
774,75,73
1058,875,73
226,108,60
857,118,73
1422,356,73
231,107,60
871,792,49
495,573,49
1007,276,73
1365,1256,49
443,521,49
634,246,47
862,912,49
439,251,47
672,15,70
185,426,60
274,264,47
540,496,49
761,389,21
623,823,69
887,1242,70
1068,860,49
814,249,73
379,762,75
447,595,16
1223,881,75
1463,849,60
442,1070,60
1032,744,34
536,603,49
1167,201,47
926,939,49
458,111,49
920,170,29
243,1030,75
687,279,47
225,976,49
555,182,49
715,857,58
652,56,47
991,948,49
1253,382,47
734,661,54
302,1660,49
468,451,49
936,939,49
943,1462,73
848,856,25
539,917,49
819,1069,49
917,603,49
709,717,20
176,936,60
84,337,47
600,598,49
354,454,20
1177,247,47
90,555,75
1068,159,49
582,474,49
723,1176,20
865,785,49
1026,1014,34
85,473,49
722,191,33
217,1456,9
526,581,49
641,345,47
60,808,3
533,298,73
354,227,47
928,1089,56
802,295,73
710,450,20
1178,820,73
1426,1410,58
90,875,75
6,724,73
357,642,49
80,585,4
72,785,75
1035,469,73
641,1652,47
329,1023,47
910,793,49
384,920,11
1040,382,47
304,342,47
848,978,60
159,357,16
427,908,37
821,1640,74
490,747,49
346,364,75
869,860,49
1216,116,70
597,475,20
1183,911,49
541,292,47
612,563,49
454,495,16
139,343,6
348,1279,75
856,868,37
303,1053,73
1186,724,73
918,181,49
153,813,49
881,159,49
1126,298,47
568,521,49
446,462,49
856,903,37
217,303,49
236,553,64
892,353,73
187,705,64
1131,1311,70
756,882,72
586,345,47
1167,258,47
1330,1287,49
1146,1462,73
603,512,16
715,1213,58
217,927,49
413,566,49
965,1462,73
251,334,47
147,501,73
95,637,49
526,584,49
985,104,49
192,214,9
165,852,60
616,734,20
240,506,49
610,1657,49
159,161,49
639,119,73
111,829,18
268,644,49
434,614,73
530,361,49
707,73,70
1077,1081,60
1184,310,47
1133,375,73
183,1078,60
601,522,49
1104,774,47
215,1362,9
148,885,49
1184,264,47
434,294,73
1002,358,47
608,84,73
960,221,70
993,908,49
217,476,49
229,436,10
901,1070,70
989,432,49
943,930,49
1135,23,47
472,1169,47
528,109,54
792,1164,74
775,892,72
471,84,73
722,146,75
445,853,49
1133,287,73
82,577,4
75,1238,4
697,1158,47
861,964,47
550,515,49
79,1106,4
617,375,47
1117,1115,47
1381,653,77
95,325,60
1128,1402,73
1276,521,49
841,657,83
741,373,73
408,410,70
105,947,49
972,948,49
641,1421,47
916,1318,85
821,1071,73
1130,358,47
522,649,49
937,1412,49
552,316,32
559,287,73
820,1256,49
1583,807,75
302,626,16
261,357,20
683,131,73
243,209,75
1174,127,47
1340,1604,75
92,1034,75
794,1440,49
146,267,47
839,953,60
290,738,20
479,256,49
385,247,47
934,952,49
628,646,49
506,352,47
77,976,4
1066,1411,58
851,649,76
81,975,60
581,644,49
262,236,47
292,312,47
385,462,49
620,524,49
917,730,73
896,159,49
995,110,49
91,856,60
313,312,49
117,1266,6
571,1244,73
633,21,16
688,576,49
183,1365,49
467,376,47
1120,1336,47
583,578,49
1155,239,47
496,114,49
904,1300,70
622,1336,73
334,939,49
1281,327,49
277,717,73
279,496,49
814,980,83
697,23,73
1283,996,72
134,152,49
1171,342,73
1104,356,47
1225,1402,73
313,92,73
355,560,49
892,445,49
1138,434,47
159,307,47
539,1033,47
478,300,47
1211,588,47
449,445,16
695,531,49
204,142,47
109,1084,60
1115,356,47
338,1263,75
1304,1278,49
1344,617,60
711,1336,73
464,590,49
453,655,16
149,786,49
510,725,49
628,575,49
844,1514,49
1145,633,47
1079,427,60
885,658,29
437,1230,49
863,909,49
926,960,49
239,521,49
13,948,60
122,143,6
247,843,49
546,434,47
604,103,49
825,159,76
484,475,49
82,585,4
563,919,49
1009,1047,34
964,631,30
869,996,70
888,724,73
905,726,49
820,1164,74
700,454,20
85,382,47
411,947,49
575,483,49
470,312,49
625,919,49
549,1336,73
538,218,54
1421,1643,72
1258,283,73
117,1169,73
580,1402,73
1416,1431,75
327,530,49
731,373,73
493,562,49
461,23,49
956,200,75
453,320,73
1048,271,47
352,206,20
37,354,47
455,1081,32
613,479,49
207,1185,47
262,470,49
865,1411,58
1244,325,47
894,809,49
557,476,16
198,261,47
492,571,49
1489,123,70
25,931,49
82,41,4
75,786,4
346,382,47
1606,248,75
694,359,47
365,879,68
961,171,49
1369,1213,58
464,655,16
937,746,49
840,1522,76
44,1476,21
928,870,49
80,657,60
1123,180,47
803,1240,73
729,203,70
551,539,49
151,161,57
73,304,75
1172,280,47
1159,387,47
1123,251,47
48,1665,59
226,231,49
841,189,70
863,883,49
662,32,70
1579,217,71
715,277,20
243,1240,75
562,499,49
80,252,47
772,424,72
1051,1367,49
636,1356,73
958,897,37
712,283,20
445,474,16
80,456,4
520,574,16
1274,1407,49
876,1470,27
1214,249,47
1549,1310,73
1273,343,73
683,977,73
1297,1254,70
147,1053,73
930,538,54
377,33,70
278,233,47
77,469,49
689,258,49
199,279,47
1110,238,47
591,638,16
1161,99,47
913,358,47
823,1392,61
1002,287,47
665,24,70
147,307,73
507,241,47
875,657,29
683,1256,49
3,747,70
339,1128,75
892,1452,27
1179,261,47
106,986,73
883,829,49
1058,903,73
81,967,60
541,92,73
894,175,47
1140,257,73
481,1081,32
805,1680,70
869,821,49
525,259,47
1445,279,73
617,358,47
267,477,49
271,359,20
73,110,4
1213,36,82
1582,526,73
214,143,73
185,742,49
13,961,60
279,241,73
193,932,54
467,66,67
387,730,73
731,242,73
1035,639,73
112,1356,73
887,781,49
239,566,49
1175,348,47
1583,788,73
144,285,47
75,455,4
824,68,72
805,1431,49
975,931,60
582,1658,49
825,1553,76
905,277,47
608,631,49
1168,1011,73
825,589,61
389,1256,49
437,1587,25
477,512,16
917,92,73
13,626,49
928,908,49
933,226,38
1212,283,47
1067,1411,58
178,742,49
303,348,47
301,313,73
313,1237,73
502,644,49
681,23,47
494,229,16
710,264,20
766,904,72
301,582,73
573,555,49
72,916,4
465,427,25
1408,701,73
173,986,73
901,657,29
694,240,73
206,257,47
375,340,47
577,609,49
645,538,49
892,375,47
188,433,60
292,272,47
355,458,49
1176,310,47
267,241,47
1051,1026,49
648,274,73
56,598,49
956,1181,49
700,1096,73
1268,479,49
76,1195,4
1223,798,75
1420,875,73
827,284,47
243,1031,75
758,902,72
912,793,49
660,76,70
124,328,12
184,495,79
921,166,49
495,497,49
848,959,49
173,1104,73
1612,1410,75
41,258,47
582,187,27
967,953,49
1305,1585,67
182,476,16
92,257,75
1104,268,47
772,914,72
1178,982,47
1230,82,47
865,874,49
856,1330,54
923,898,49
942,272,47
882,996,70
507,465,49
1127,274,47
1029,875,73
163,434,49
881,1652,47
708,1234,49
715,1297,67
76,1035,75
1197,182,47
38,356,47
1171,1356,73
741,1051,73
496,659,49
486,375,49
856,267,73
1006,320,47
909,893,49
824,639,23
848,952,60
731,868,57
192,208,73
705,111,20
325,867,37
316,949,49
1057,1015,49
329,376,20
197,1303,9
973,242,47
436,1659,49
87,1178,4
639,369,47
230,978,10
75,790,75
577,209,47
618,99,47
765,903,72
1111,271,47
237,766,75
870,1431,27
918,1289,49
111,1582,75
251,480,49
609,1421,47
809,672,49
458,464,49
135,894,6
965,631,30
686,808,49
111,576,49
1058,372,73
823,442,61
63,1227,18
197,115,9
1186,1364,73
87,881,4
80,104,4
716,672,20
758,1412,75
560,172,49
627,531,49
687,228,49
860,895,49
938,236,47
88,671,73
861,142,47
1473,1674,70
636,444,49
327,393,47
439,312,47
875,817,49
1332,600,60
928,862,49
919,1657,49
1225,199,73
331,375,47
755,857,75
448,174,49
466,643,16
91,107,60
814,272,75
961,983,49
94,257,47
992,133,49
555,1464,64
948,1070,60
1133,387,48
461,649,49
251,240,47
209,1121,20
301,958,49
352,856,49
684,808,49
1016,1128,73
465,362,47
11,28,2
668,374,47
956,734,49
611,364,47
135,234,6
626,543,49
623,958,49
1126,1121,47
484,451,49
127,730,6
86,876,4
198,142,47
83,551,4
945,883,49
75,969,4
616,524,49
430,110,30
358,1022,49
1245,1336,73
898,234,49
336,257,47
826,1143,76
